site,ntrees,Phytoregion,Island,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,mean_elv,mean_bdod,mean_cfvo,mean_pH,mean_sand,mean_soc,Area,Dist,GMMC,mean_HMI,mean_FR,mean_EX,LEVEL3_NAM
2_16,8752,Africa,Mainland,24.76856321758694,9.912332746717665,83.291931576199,63.223345544603134,31.172222243414986,19.271000226338703,11.90122201707628,24.359747727711994,24.792421340942383,25.607741938696968,24.076616711086697,1617.6666666666667,223.30555555555554,48.16666666666667,40.609835942586265,592.7222222222222,191.77777777777777,429.6388888888889,469.8333333333333,424.3611111111111,1.251459193501117,4.631772028636465,4.910538466289595,50.65947142502776,33.59598229216775,NA,0,1,0.014570623524895401,7.68530570829973e-4,1.121883659811897e-5,Cameroon
2_17,803,Africa,Mainland,24.860861407385933,9.872821172078451,83.24483956231012,60.433816803826225,31.242423587375217,19.38171519173516,11.860708395640055,24.399193233913845,24.885846032036675,25.68949074215359,24.23116424348619,1678.2777777777778,209.52777777777777,47.77777777777778,37.70263353983561,595.3888888888889,189.05555555555554,460.6388888888889,514.5833333333334,379.3611111111111,1.2765485858089394,4.666805555555555,4.919819423821237,54.10590277777778,34.63891664862633,NA,0,1,0.007769815610668853,5.129330473045235e-4,0,Congo
2_29,4598,Africa,Mainland,23.307946734958225,10.251949018902248,84.71231948004828,56.623104095458984,29.822541607750786,17.711187415652805,12.111354192097982,22.76077651977539,23.735549820794,23.9833795759413,22.583424886067707,1704.1944444444443,196.91666666666666,57.44444444444444,33.496163262261284,558.6111111111111,205.88888888888889,382.80555555555554,540.0277777777778,931.0277777777778,1.1828958744969633,6.5912500000000005,5.10986799955368,35.20645833333333,39.11571527520815,NA,0,1,0.0060822715232157635,2.0756336058814232e-4,0,Zaïre
2_32,3264,Africa,Mainland,23.575609419080948,11.434506893157959,77.59219953748915,92.63442187839084,31.70136806699965,16.928638882107204,14.772729184892443,22.65648259056939,24.41772010591295,24.786259280310738,22.497056749131943,1207.1666666666667,154.22222222222223,24.38888888888889,44.66844209035238,423.3611111111111,107.19444444444444,150.83333333333334,390.3888888888889,993.8611111111111,1.2917214856957366,8.632686579838653,6.11452745430878,41.32537858388043,40.198962023756074,NA,0,1,0.22327949344637588,0.001231942688692778,0,Uganda
2_99,1606,Asia,Island,21.90682045618693,9.362900760438707,89.34634102715387,32.63037533230252,27.29197147157457,16.81344739596049,10.478524075614082,21.634154001871746,21.885215335422092,22.366087595621746,21.596985340118408,2508.25,281.25,111.13888888888889,28.95819107691447,815.8888888888889,385.6388888888889,664.0555555555555,746.0833333333333,873.6388888888889,0.9529990102159759,4.822209980277312,4.9313445610627635,33.06322734434458,79.44597722594678,2.96,341.4,1,0.15408237097218969,0.014240862516130211,3.0320885342193654e-4,Sumatera
30_79,918,Asia,Mainland,17.966391695870293,10.762809038162231,40.83351262410482,544.7092098659939,30.64561096827189,4.2488332986831665,26.396777682834202,22.08929745356242,13.084729115168253,23.617568333943684,10.517443299293518,1657.4444444444443,462.30555555555554,11.666666666666668,107.97566095987956,1086,115.86111111111111,674.1944444444445,173,1407.861111111111,1.1593958021781392,23.889836945598248,5.9584802612437295,35.64670505209647,58.620339263659574,NA,0,1,0.15473767324103585,4.75385027845527e-5,8.158538088529813e-5,West Himalaya
30_80,2216,Asia,Mainland,10.871534637278979,10.419940921995375,41.37363147735596,542.7469880845812,22.98231943448385,-2.2705346257425845,25.252854294247097,15.99179863267475,7.619700221551788,16.608124978012505,3.60501387053066,1599.7222222222222,408.44444444444446,16.138888888888893,98.08139652676053,980,112.75,735.8611111111111,200.08333333333331,2623.5555555555557,1.1039692919667912,22.741946417013413,6.036876826374506,39.651719535308054,72.16329098763775,NA,0,1,0.0897703933777469,4.739752730699492e-5,6.469298219471671e-5,West Himalaya
30_81,375,Asia,Mainland,3.7267809125284335,10.832580433951485,40.84883223639594,599.1413989596897,16.329479151301918,-10.339590307739048,26.66906950208876,9.994039326906204,3.9757349735332865,10.469152712159689,-4.008848403063086,1021.2222222222222,256.44444444444446,13.36111111111111,94.61311891343858,608.5555555555554,74.47222222222223,492.16666666666663,167.66666666666666,3870.6111111111113,1.0837041845144424,23.89126718245045,6.299598761878486,46.986581429985115,73.77260155130374,NA,0,1,0.030582634511455552,9.745249689892315e-5,4.015700721344463e-6,Nepal
31_116,370,Asia,Mainland,14.424144903818766,8.431938065422905,26.646598551008438,870.48150634765625,29.789249897003174,-1.8506666753027177,31.63991668489244,24.240681648254395,4.25881364941597,24.892703692118328,3.4275578558444977,1460.6944444444443,246.41666666666669,31.194444444444443,56.41825866699219,634.5833333333334,130.75,631.9166666666666,132.05555555555554,471.0833333333333,1.1616140447477628,15.679500463119645,5.69312314065946,40.24278660237286,43.41874420814049,NA,0,1,0.1413349271865639,1.340052123003371e-4,2.368887384157631e-4,China South-Central
3_-51,1811,Americas,Mainland,26.31610714305531,8.254890658638693,74.49858509410511,65.99565176530318,32.80599091269753,21.724922266873445,11.081068645824086,25.93191979148171,27.19584629752419,27.20668714696711,25.545036055824973,2813.7272727272725,413.3636363636364,47.31818181818182,58.16857095198198,1141.1363636363637,184,184.8181818181818,1012.2727272727273,35.5,1.0624816243565942,10.69522997531065,4.715315813882164,29.4250878839718,57.77385938520268,NA,0,1,0.008791556930271064,0.0028584946539806327,0,Brazil North
3_-52,6119,Americas,Mainland,25.708240297105576,8.978612263997396,75.52443313598633,58.287790298461914,32.43859036763509,20.549270894792343,11.889319472842747,25.448232650756836,26.43136813905504,26.448691209157307,24.98371998469035,2806.6666666666665,419.6666666666667,61.83333333333333,52.10133796268039,1118.0833333333333,237.58333333333331,253.22222222222223,941.0555555555555,126.22222222222223,1.1451528123848969,11.441319444444444,4.571333267158932,35.93270833333333,50.2789583073722,NA,0,1,0.0032586057149014847,5.303745998712941e-4,4.165785741222734e-5,Brazil North
3_-68,1437,Americas,Mainland,26.570194668240017,10.592519150839912,83.63398615519206,63.02006223466661,33.542493184407554,20.87939585579766,12.66309732860989,25.827494356367325,27.142555501725937,27.340741846296524,25.74455557929145,3291.0833333333335,456.5,100.33333333333334,44.242851681179474,1294.8333333333333,390.3888888888889,408.5,1255.138888888889,117.44444444444444,1.1555250384147184,4.176745175332941,4.485431921576423,62.0597641829211,47.66457250634172,NA,0,1,0.002782936261034689,3.6451317059516843e-4,0,Colombia
3_103,474,Asia,Mainland,26.422735691070557,7.96203891436259,83.77842627631293,58.973990228441025,31.587558534410263,22.085335307651096,9.502223226759169,25.74667575624254,26.659256670210098,27.113723384009468,25.636665132310654,2383.4166666666665,414.6111111111111,111.97222222222223,43.27506531609429,982.25,360.97222222222223,469.69444444444446,875.0555555555555,72.77777777777777,1.133398903514919,6.255385541968503,4.864260187951747,30.52149977202899,60.20403218978367,NA,0,1,0.3489637466361808,0.03937609211250575,0.0016251961002451618,Malaya
3_113,1183,Asia,Island,26.663329124450684,7.792737054824829,89.40134785970052,39.10912005106608,31.286685498555503,22.57143039703369,8.71525510152181,26.233955510457356,26.991318130493163,27.145407295227052,26.14718640645345,3441.366666666667,405.43333333333334,211.76666666666668,22.463832728068034,1125.1666666666667,675.4,703.4,1047.2,66.5,1.0480859497676145,6.027027570043709,4.807651641277919,30.04598894410914,111.93099642186677,5.93,802.64,1,0.21428455758405202,0.03865232283940048,2.7803773789133107e-4,Borneo
3_116,954,Asia,Island,23.547138743930393,8.12043113178677,90.50349129570856,28.949684831831192,28.18686119715373,19.214645942052204,8.972215255101522,23.588982582092285,23.231363402472603,23.904960579342312,23.16789695951674,3367.9444444444443,333.52777777777777,219.25,12.094466659757826,932.75,725.75,893.4722222222222,743.1944444444445,746.9722222222222,0.9944999988956584,7.473263888888889,4.894743154446284,31.544166666666666,141.48539584848615,2.05,1279.89,1,0.009170041418639328,0.0019324904652809275,0.0012930871241971316,Borneo
3_117,4114,Asia,Island,26.780105537838406,7.950417002042134,89.47342681884766,32.32807344860501,31.386475616031223,22.502235465579563,8.88424015045166,26.73162825902303,26.569090207417805,27.152002599504257,26.34371937645806,3045.6666666666665,293.3888888888889,209.66666666666666,9.833046992619833,844.4166666666666,674.1944444444445,761.7777777777778,721.8888888888889,158.66666666666666,0.9792345597657997,7.379778567262144,4.869954046149842,30.990996297703905,123.95422303353592,2.05,1279.89,1,0.07383081648324699,0.019381321967758557,3.2653542206873644e-4,Borneo
3_12,2756,Africa,Mainland,23.625616762373184,8.632949630419413,81.6352481842041,66.51714007059734,29.463173548380535,18.891194343566895,10.571979204813639,23.339233769310844,23.977699173821343,24.436320516798233,22.781407409244114,1630.361111111111,298.4166666666667,31.833333333333336,60.49094931284586,656.25,117.47222222222223,377.8333333333333,397.27777777777777,673.75,1.1812500432133675,8.365277777777777,4.881069524784883,52.32923611111111,48.55722915993796,NA,0,1,0.061013263229807525,0.010003114541479785,2.804709149529733e-5,Cameroon
3_13,3757,Africa,Mainland,23.600970056321884,9.79388886027866,81.1696571773953,64.62838406032986,30.03203460905287,17.964444584316677,12.067590024736193,23.38093047671848,23.604722181955974,24.469614452785915,22.9322026570638,1612.0555555555557,292.6111111111111,32.94444444444444,58.71282747056749,642.5555555555555,115.66666666666666,405.47222222222223,411.3333333333333,657.0277777777778,1.1988815993874709,6.660400641025641,4.863366632935096,51.27654526029526,41.201564725868074,NA,0,1,0.015263450980951334,0.001017375058668037,6.513157913907891e-5,Cameroon
3_14,5199,Africa,Mainland,23.661862267388237,10.890964031219482,81.62955453660753,65.3271394305759,30.57975705464681,17.244548744625515,13.335208310021294,23.415731483035618,23.477061483595108,24.5688230726454,23.053280141618515,1620.5833333333333,271.5,32.69444444444444,53.77679358588325,629.0277777777778,123.36111111111111,506.75,444.22222222222223,627.1666666666666,1.1986180974791447,5.414722222222222,5.095590302844842,46.297291666666666,35.33377082559797,NA,0,1,0.014489903821303862,4.6295580238693497e-4,0,Cameroon
3_16,310,Africa,Mainland,24.23851972156101,10.263097286224365,81.57387797037761,61.5661735534668,30.880791664123535,18.296687602996826,12.584104061126709,23.78889120949639,24.20029746161567,25.063634236653645,23.5967894660102,1598.25,218.41666666666666,33.138888888888886,45.09907913208008,594.3055555555555,138.83333333333334,420.8611111111111,520.5,517.1666666666666,1.211453456435448,7.482301864801864,5.575397643660424,43.444094794094795,35.26835609705576,NA,0,1,0.017860706417089138,0.0018787791949494558,2.8047091495297335e-5,Cameroon
3_17,2009,Africa,Mainland,24.208415455288357,10.059188736809624,81.00681177775066,59.34146351284451,30.70294449064467,18.28297906451755,12.419965426127115,23.888116942511665,24.07234483295017,25.039763927459717,23.6889804204305,1646.1666666666667,213.63888888888889,34.27777777777778,44.72330951690674,617.4444444444445,142.61111111111111,440.69444444444446,487.91666666666663,472.25,1.2166041985071367,7.368194444444445,5.473381965259711,45.36090277777778,34.683909716208774,NA,0,1,0.010793764375669989,0.0017250030987938857,0,Congo
3_97,980,Asia,Island,24.2663639916314,8.872757169935438,87.101316663954,39.99798075358073,29.60449155171712,19.418109893798828,10.186381657918295,23.864289389716255,24.409328672620987,24.814540651109482,23.854366090562607,2798.6666666666665,330.44444444444446,133.66666666666666,28.915735244750977,923.1111111111111,489,709.4444444444445,893.3333333333334,427.77777777777777,0.9880252320552056,7.850118712552206,4.979166263247821,31.35847223462868,91.42638183397206,4.26,499.65,0,0.1089512275078396,0.005113809385588381,0,Sumatera
4_-53,9572,Americas,Mainland,25.27337423960368,8.749428855048286,77.41187519497342,48.08666261037191,31.58778455522325,20.28500011232164,11.302784442901611,25.240826447804768,25.864324198828804,25.867365731133354,24.67897918489244,2875.9166666666665,425.9166666666667,76.30555555555556,46.92447270287408,1124.6944444444443,296.6388888888889,302.75,862.9722222222222,162.69444444444446,1.148291702022155,11.681666666666667,4.530638860099845,37.74597222222222,57.62137498855591,NA,0,1,0.003892328264194451,2.883681712564418e-4,0.001777242677924821,French Guiana
4_101,409,Asia,Mainland,26.409051656723022,8.942679911851883,88.67685317993164,40.73000884056091,31.53973752260208,21.45209726691246,10.087640255689621,26.010733246803284,26.604873716831207,26.904649436473846,25.876938939094543,2504.90625,306.65625,125.125,28.42348963022232,841.03125,414.71875,591.375,723.65625,140.34375,1.089198874502222,6.272765942403578,4.9190149389224125,32.0240536130515,81.54342060365532,NA,0,1,0.40993577272152504,0.009162772918426638,0.0020882214347651296,Malaya
4_102,614,Asia,Mainland,25.074971040089924,8.806325144237942,85.16523848639594,56.64875348409017,30.43398602803548,20.094291581047905,10.339694446987576,24.75206931432088,25.125215159522163,25.69421646330092,24.271436373392742,2481.777777777778,304.02777777777777,124.75,28.373205926683212,856.0277777777778,438.97222222222223,603.8333333333334,615.1666666666666,312.1666666666667,1.0818924693509844,7.512459966676516,4.8337539643076735,37.55828297875833,58.650229081082266,NA,0,1,0.18680938850633083,0.0226711438574685,0.0015784908597435972,Malaya
4_114,6983,Asia,Island,26.943205925726122,7.600948487558672,88.60388503536102,40.02357679797757,31.494870524252615,22.91696548461914,8.577905039633475,26.53814789556688,27.01808597195533,27.44772566518476,26.42270149723176,3232.8387096774195,362.3225806451613,207,22.02074456983997,1059.967741935484,650.4193548387096,706.4516129032259,915.4516129032259,47.67741935483871,1.0327249741347522,6.966234942370833,4.883418048397464,31.54373357231153,120.69263516351072,1.34,975.83,1,0.2809788499231769,0.033027290902224025,1.0052688392498711e-4,Borneo
4_115,2526,Asia,Island,24.62528525458442,7.796993003951179,89.99741511874728,33.89240492714776,29.17827076382107,20.51541672812568,8.662854035695394,24.40817467371623,24.732757992214626,25.065834469265408,24.20648956298828,3274.1111111111113,331.0833333333333,213.63888888888889,15.71380247010125,966.1944444444445,685.9166666666666,807.3888888888889,818.6666666666666,507.1666666666667,0.9918055541896158,8.447986111111112,4.939111166132821,33.241875,113.87486807664236,1.34,975.83,1,0.018581495919960216,0.0052293559472107905,2.664473692053255e-4,Borneo
4_117,391,Asia,Island,26.13504123687744,7.536517818768819,88.30495262145996,33.23280504014757,30.52039549085829,21.9857112036811,8.534684287177193,26.35259135564168,25.747175004747177,26.52675856484307,25.67558585272895,2806.6111111111113,284.6111111111111,164.63888888888889,15.745152340994942,784.1944444444445,548.1666666666666,767.6388888888889,577.0277777777778,188.25,0.9889025710175572,7.51362156181638,4.977111706985015,31.369706531144892,95.9922074767502,1.44,1234.3,1,0.13898753197439687,0.046163388448891285,0.0032175887688975354,Borneo
4_17,10171,Africa,Mainland,23.89369879828559,10.514167229334513,76.28199153476291,65.88650703430176,31.035492844051785,17.2261667781406,13.809326065911186,23.58201053407457,23.76297558678521,24.814505841996933,23.330664422776962,1579.9722222222222,224.80555555555554,24.11111111111111,54.48671997918023,646.75,102.66666666666666,335.80555555555554,447.88888888888897,566.4722222222222,1.2335694599731102,11.544375,5.482430568635464,40.98277777777778,34.53806943164931,NA,0,1,0.031550274328452685,0.004520854322917851,6.297229237679069e-6,Central African Republic
5_-2,2757,Africa,Mainland,26.272006423385054,6.799946431760435,70.35693246346933,106.56125697383175,31.500241102995695,21.838466573644567,9.661774529351128,26.605669798674406,26.952941611961084,27.4382490935149,24.789904841670282,1648.6666666666667,335.14814814814815,35.81481481481482,63.97954191984954,734.1111111111111,164.7037037037037,328.1111111111111,304.85185185185185,63.22222222222222,1.3736489562572072,15.468144876816407,5.149568019716681,50.9769781800976,38.146140235131455,NA,0,1,0.23633797874016108,0.014833183641365776,0.02944713596995798,Ghana
5_-3,1440,Africa,Mainland,26.495992760909232,6.568446259749563,69.02340256540398,108.95735931396484,31.562898535477487,22.052242379439505,9.510656156037983,26.367930362099095,27.0901157981471,27.72416134884483,24.986141807154606,1804.0526315789473,438.5263157894737,31.05263157894737,76.18081022563733,883.6842105263158,159.31578947368422,320.7368421052632,316.4736842105263,44.36842105263158,1.3601574223820414,14.820931644436019,5.0580466286865216,61.10810095770981,35.861843622573865,NA,0,1,0.2645747012352262,0.002687035392648668,6.7953756462745e-5,Ghana
5_-53,6991,Americas,Mainland,25.608238874162947,7.893647221156529,76.4979487827846,46.26441116333008,31.41012022835868,21.092892619541715,10.317227608816964,25.59928719656808,26.16553235735212,26.187845393589566,25.043080629621233,2816.2285714285713,438.2,79.71428571428571,47.1244622366769,1121.0857142857142,304.0285714285714,315,785.6857142857143,72.42857142857143,1.0596728326734715,9.769851606680094,4.560296662864984,36.60593944328109,66.86570661175557,NA,0,1,0.021037258913663325,0.003389686029463583,0.0024219194221472328,French Guiana
5_-56,3242,Americas,Mainland,26.673209773169624,8.592617405785454,77.81733343336317,67.25809224446614,32.87061829037137,21.828687561882866,11.041930728488499,26.450934092203777,27.6198599603441,27.6198599603441,25.950886408487957,2196.4166666666665,330.05555555555554,77.72222222222223,44.999754693773056,893.6111111111111,267.1111111111111,267.1111111111111,476.0833333333333,61.166666666666664,1.1911528233521513,7.902986111111111,4.49101388980945,53.291875,43.434722235202784,NA,0,1,0.015098699461970386,0.002651845806006077,0.008642972360024799,Surinam
5_-58,962,Americas,Mainland,26.58518097135756,8.70102310180664,77.65638732910156,64.99198542700873,32.58898591995239,21.382277647654217,11.206708272298178,26.404987070295547,27.48867702484131,27.48867702484131,25.83886448542277,2093.1388888888887,335.8888888888889,74.94444444444444,49.86500962575277,915.0833333333334,267.8611111111111,267.8611111111111,399.1388888888889,82.08333333333333,1.1888163642678296,8.26619344553492,4.618884563830132,50.400954559437665,35.1487311014439,NA,0,1,0.008690030841705302,0.0016344717270470352,0.002551991444811855,Guyana
5_-59,7670,Americas,Mainland,25.881864335801865,8.294850084516737,80.04461521572537,58.44688489702013,31.24429856406318,20.881020810869003,10.363277753194174,25.848233646816677,26.371803336673313,26.61719560623169,25.15990866555108,2195.3055555555557,354.8888888888889,83.33333333333333,50.797427813212074,956.6944444444445,291.69444444444446,331.05555555555554,383.72222222222223,214.97222222222223,1.1342217185386927,8.832841812850354,4.713125171217129,42.819989988543405,40.59980350627031,NA,0,1,0.034745102237395416,0.004407753496523849,0.02789852467382329,Guyana
5_-68,446,Americas,Mainland,27.555157502492268,10.001021994484795,76.30412695142958,92.45344077216254,35.16856257120768,22.056729210747612,13.11183336046007,26.4383471277025,28.45111338297526,28.762442111968994,26.41834370295207,2709.4444444444443,448.02777777777777,30.722222222222218,66.40459304385715,1250.6944444444443,153.33333333333331,162.86111111111114,1249.861111111111,104.86111111111111,1.2456785686786922,10.183201991512965,5.018134796771486,52.61066234354508,35.53830499269485,NA,0,1,0.02073321776656767,0.0016171216914955247,0,Colombia
5_-7,1159,Africa,Mainland,25.81329138138715,7.417656477759866,74.19847667918486,89.61705151726218,31.313732203315286,21.324974060058594,9.988758143256693,26.189217847936295,26.26694331449621,26.88503983441521,24.604400522568646,1868.9411764705883,336.52941176470586,45,54.53255743138931,763.7941176470588,203,359.3529411764706,418.79411764705884,105.38235294117646,1.4025307574787291,21.25166014867864,4.988923949464138,64.12394369546946,34.248252018871256,NA,0,1,0.19005930636438254,0.02926968006300815,0,Ivory Coast
5_-8,1237,Africa,Mainland,25.180006821950276,8.313887490166557,73.1240111456977,98.5771630605062,31.281802495320637,19.92703538470798,11.354767110612658,25.258693642086453,25.718904707166885,26.18525430891249,23.880230479770237,2794.972222222222,420.8888888888889,106,44.39571624332004,991.1111111111111,400.72222222222223,540.8611111111111,714.4166666666666,123.08333333333333,1.2601594904727083,18.753814779400994,4.8681027055822765,53.871236212528444,50.08690016730721,NA,0,1,0.07511223062718057,0.004715023616011209,1.2847432061984822e-4,Liberia
5_10,10956,Africa,Mainland,24.319734891255695,8.171275430255466,74.02906862894694,102.42263454861111,30.385395791795517,19.302944527732002,11.082451264063517,23.02658436033461,25.006501144833035,25.494415336185032,22.921850575341118,2462.0555555555557,410.80555555555554,16.75,70.78404278225369,1154.0555555555557,84.83333333333334,355.6111111111111,1149.1944444444443,715.25,1.1402931124065556,14.163798314274379,5.140334250111146,44.48038943084103,45.21600982368206,NA,0,1,0.13667969364612445,0.007713256322618031,4.144736854305054e-5,Cameroon
5_101,559,Asia,Mainland,25.030171818203396,8.678990205128988,84.40420489841037,48.34235095977783,30.26535685857137,19.980904314253067,10.284452544318306,24.711446232265896,25.05644268459744,25.63195080227322,24.442213906182182,2810,371.1111111111111,130.94444444444446,32.12905316882663,976.75,477.9166666666667,718.4166666666666,711.2222222222222,421.4166666666667,1.0318332617869634,7.788419757438548,4.929758020924224,35.22036767677535,66.83867331177602,NA,0,1,0.22285714630982983,0.011322579814377638,0.0017678699166088355,Malaya
5_103,637,Asia,Mainland,25.36147701740265,7.474293485283852,76.36408400535583,81.912513256073,30.687233924865723,20.900172650814056,9.787061274051666,24.74755972623825,25.353256046772003,26.246287941932678,24.174436688423157,3087.90625,638.5625,129.09375,60.58829092979431,1435.75,422.84375,485,1057.46875,218.75,1.0622260888987312,7.6410606186087,5.107511380194996,30.435215233360193,67.28432369637851,NA,0,1,0.22874829877106076,0.01318103628720761,0.0011789793847442663,Malaya
5_115,3889,Asia,Island,26.84354088523171,7.370837905190208,87.71390151977539,40.549912366000086,31.308351690118965,22.90662652795965,8.401725162159313,26.542637044733222,26.90885760567405,27.36802153153853,26.340427485379305,3605.818181818182,380.6818181818182,211.3181818181818,20.068553144281562,1118.090909090909,702.0909090909091,837.4545454545455,936.1818181818181,93.81818181818181,0.9413891004809439,8.468095168654989,5.13786384936393,30.50079673367367,121.38099775450539,1.34,975.83,1,0.22779973223625863,0.006458937454307826,0.001153510272366114,Borneo
5_117,2303,Asia,Island,24.888177500830757,7.483627306090461,87.07488165961371,42.37942176394992,29.41118065516154,20.816604243384468,8.594576411777073,24.976319577958847,24.67748154534234,25.371049880981445,24.283192210727268,2404.277777777778,256.6111111111111,155.83333333333334,13.926969766616821,679.4722222222222,520.5,636.5277777777778,585.6666666666666,404.47222222222223,1.0724444617165458,8.374097222222222,5.115992982486884,31.38861111111111,85.98838891506195,1.56,1220.18,1,0.07875134245284979,0.02321545064587139,0,Borneo
5_118,1676,Asia,Island,26.07648605770535,7.600918624136183,87.78483072916667,40.53598192003038,30.675569534301758,22.01622814602322,8.659341388278538,25.66242832607693,26.319667286343044,26.52622694439358,25.50256151623196,2172.25,240.86111111111114,136.63888888888889,17.000320275624595,664.8055555555555,458.25,473.47222222222223,645.3888888888889,168.13888888888889,1.0720839684819927,8.833802257385019,5.152350179044569,30.411525698048116,81.50277929810893,18.8,1246.28,1,0.23336527720763356,0.024985576498937106,6.155015215685327e-6,Borneo
5_13,719,Africa,Mainland,23.719876501295303,9.638821760813395,71.76949967278375,70.76415867275662,30.791395982106526,17.358701335059273,13.432694647047255,23.179369343651665,24.001173549228245,24.636025587717693,22.871447775099014,1527.4444444444443,272.94444444444446,10.722222222222221,70.15146022372775,696.5277777777778,46.638888888888886,248.05555555555554,555.8611111111111,677.3333333333334,1.2667657312722833,10.238212303150684,5.245719919757394,50.361989135668715,34.028559035284495,NA,0,1,0.03505105021410117,0.0031666777927365844,1.858640590891569e-5,Cameroon
5_8,548,Africa,Mainland,26.417197068532307,7.778073787689209,75.48718727959528,88.96768358018663,32.19763374328613,21.891854498121475,10.30577924516466,25.225071165296768,26.879789882236057,27.520855108896892,25.225071165296768,2618.916666666667,411.44444444444446,25.22222222222222,64.62426831987169,1142.7222222222222,118.72222222222223,389.19444444444446,1142.7222222222222,47.888888888888886,1.2157348615885395,6.309407746790409,5.1551435107373305,67.52688691072959,35.805759335516505,NA,0,1,0.22391919835556445,0.004198742700528625,6.218247120571969e-4,Nigeria
5_9,12470,Africa,Mainland,25.34802272584703,7.6287795305252075,76.65341356065538,86.3437925974528,30.85505633884006,20.90193748474121,9.95311885409885,24.201433446672226,25.780415746900772,26.37086428536309,24.146265294816757,2682.277777777778,422.6111111111111,20.25,66.94093725416396,1207.3333333333333,113.47222222222223,408.4166666666667,1205.7222222222222,271.72222222222223,1.1567325195477354,12.041796655282852,4.878659859379964,53.87009955340974,39.78477440138113,NA,0,1,0.06050368117162068,0.008428568637684222,2.2437673196237937e-5,Cameroon
6_-1,1078,Africa,Mainland,25.966862837473553,7.932606445418464,72.3001257578532,96.82145478990343,32.05011802249484,21.070055537753635,10.980062484741211,26.40233696831597,26.41523027420044,27.08746311399672,24.6510198381212,1472.4444444444443,227.88888888888889,24.833333333333336,50.5878537495931,565.1944444444445,139.83333333333334,349.25,339.19444444444446,175.22222222222223,1.380259825523748,11.668191854587372,5.936700841541812,34.47173602997063,48.794384890953,NA,0,1,0.2350811939694513,0.0024361800859447795,0.007581587749914957,Ghana
6_-2,1806,Africa,Mainland,26.25150219599406,7.817517439524333,71.8704162173801,103.6014158460829,32.26714595158895,21.382958306206596,10.884187645382351,26.728217442830402,26.720829751756455,27.468343522813583,24.840865665011936,1484.611111111111,234.88888888888889,22.305555555555557,51.90156756507026,581.25,133.55555555555554,353.3333333333333,355.05555555555554,153.41666666666666,1.3814644944087076,13.969921693254612,5.673441221974543,40.23814977545287,42.546033705647574,NA,0,1,0.26739254306794785,0.003929126175878256,0.09113261466732661,Ghana
6_-3,1070,Africa,Mainland,26.520569430457222,7.611207220289442,71.33096504211426,108.04159037272136,32.33129167556763,21.663527700636124,10.667763974931505,27.00028477774726,27.01012388865153,27.786251333024765,25.042178206973606,1577.3055555555557,286.02777777777777,26.138888888888893,56.90509012010362,649.4444444444445,132.47222222222223,349.9166666666667,362.30555555555554,150.66666666666666,1.3886998863005087,25.155380829248198,5.306040840358095,48.726578137420496,38.83587398232193,NA,0,1,0.17805305834376556,0.006793250943370032,0.006531912438558351,Ghana
6_-4,4546,Africa,Mainland,26.53229660458035,7.494235462612576,69.78609233432346,112.53398725721571,32.26412476433648,21.534333493974472,10.729791270362007,27.085599581400555,27.033799754248726,27.825422445933025,24.977610111236572,1382.111111111111,266.66666666666663,15.305555555555554,61.91687795850966,601.8611111111111,106,317.25,300.3333333333333,96.41666666666667,1.4384797122398854,26.19415154431524,5.5279807720760346,53.994439573491306,36.47840894080681,NA,0,1,0.17277452402305007,0.002101418945430333,0.0018607779160150473,Ivory Coast
6_-61,880,Americas,Mainland,23.219075520833332,9.405229727427164,83.03646320766873,50.962242444356285,29.148972087436253,17.8234027756585,11.32556931177775,23.029033660888672,22.76659605238173,23.83510658476088,22.621961805555557,2016.138888888889,311.30555555555554,61.5,46.63951905568441,829.0277777777778,247,450.3888888888889,292.97222222222223,713,1.10544446936912,7.898055555555556,4.965625048279763,38.57673611111111,43.36096528146002,NA,0,1,0.02179856902381985,0.0021977572493974288,0.014414099439016392,Guyana
6_-67,1079,Americas,Mainland,25.849699815114338,10.353322956297133,74.41155497233073,94.56696192423503,33.77736144595676,19.861208359400432,13.916153086556328,24.70195245742798,26.707300980885822,27.108596271938747,24.70195245742798,2277.3611111111113,408.1111111111111,17.11111111111111,74.78855175442166,1125.388888888889,88.22222222222223,227.05555555555554,1125.388888888889,376.72222222222223,1.1609924183217395,13.731638832579547,4.920269812820906,42.426857922983004,38.672550667037086,NA,0,1,0.016340062555553543,0.0019267165861228508,1.4210526357617394e-4,Venezuela
6_-72,1907,Americas,Mainland,21.469725926717125,9.889848828315735,79.07556491427951,66.69055938720703,28.222722053527832,15.71920828935173,12.503513760036892,20.81532178322474,21.96146529250675,22.30910758177439,20.6360891395145,2328.777777777778,354.3611111111111,26.583333333333336,61.44000212351481,989.25,128.63888888888889,273.58333333333337,933.75,1094.1944444444443,1.1356928579962196,10.093017080728348,5.161316692268836,39.45871584147464,55.08303800255506,NA,0,1,0.09225316384679376,0.0030217427366426466,2.015556713933118e-4,Colombia
